,Day,Platform,Campaign Name,Campaign Type,Impressions,Clicks,Conversions,Revenue,Spend,Region,AdCreative,CTR,CPA,CPC,CPM
4471,16/03/23,SnapChat,SnapChat-Retargeting,Retargeting,12450,3462,47,"$12,315.83",2709.98,Scotland,CreativeC,27.80722891566265,57.65914893617021,0.7827787406123629,217.6690763052209
4472,16/03/23,Facebook,Facebook-Prospecting,Prospecting,7936,920,179,"$10,802.37",1340.17,South West,CreativeB,11.59274193548387,7.486983240223464,1.4567065217391306,168.87222782258067
4473,16/03/23,Instagram,Instagram-Retargeting,Retargeting,74692,17,31,"$13,721.24",2681.68,Wales,CreativeC,0.022760134954211964,86.5058064516129,157.74588235294118,35.90317570824184
4474,16/03/23,Instagram,Instagram-Prospecting,Prospecting,65917,1566,279,"$4,038.01",3269.71,South West,CreativeC,2.375714914210295,11.719390681003585,2.0879374201787995,49.60344069056541
4475,16/03/23,TikTok,TikTok-Prospecting,Prospecting,76540,86,63,"$7,924.00",2862.0,Scotland,CreativeB,0.11235955056179776,45.42857142857143,33.27906976744186,37.392213221844784
4476,16/03/23,YouTube,YouTube-Prospecting,Prospecting,80793,1160,31,"$11,861.77",8920.32,Northern Ireland,CreativeA,1.4357679501937048,287.7522580645161,7.6899310344827585,110.40956518510266
4477,16/03/23,Facebook,Facebook-Retargeting,Retargeting,19826,1587,26,"$11,735.73",2230.29,Yorkshire and the Humber,CreativeC,8.004640371229698,85.78038461538462,1.4053497164461248,112.4931907596086
4478,16/03/23,Instagram,Instagram-Prospecting,Prospecting,45482,727,13,"$10,668.55",2405.6,Scotland,CreativeC,1.598434545534497,185.04615384615383,3.3089408528198074,52.8912536827756
4479,16/03/23,Facebook,Facebook-Prospecting,Prospecting,79076,1292,234,"$5,045.80",97.58,Scotland,CreativeC,1.6338712125044261,0.417008547008547,0.07552631578947368,1.2340027315493955
4480,16/03/23,SnapChat,SnapChat-Retargeting,Retargeting,98135,2979,34,"$8,862.49",3092.12,East of England,CreativeA,3.0356142049217913,90.94470588235293,1.0379724739845586,31.508839863453403
4481,16/03/23,SnapChat,SnapChat-Prospecting,Prospecting,41293,1072,58,"$4,129.61",7331.83,East Midlands,CreativeC,2.5960816603298382,126.41086206896551,6.8393936567164175,177.5562443997772
4482,16/03/23,YouTube,YouTube-Prospecting,Prospecting,81847,1235,10,"$11,944.95",3442.62,London,CreativeC,1.5089129717643897,344.262,2.7875465587044532,42.06165161826334
4483,16/03/23,Instagram,Instagram-Prospecting,Prospecting,86489,2493,122,"$10,120.61",2846.75,Northern Ireland,CreativeC,2.8824474788701453,23.334016393442624,1.1418973124749299,32.91459029471956
4484,16/03/23,TikTok,TikTok-Retargeting,Retargeting,44954,2679,282,"$6,584.01",1820.13,Yorkshire and the Humber,CreativeA,5.959425190194421,6.45436170212766,0.6794064949608063,40.48872180451128
4485,16/03/23,Instagram,Instagram-Prospecting,Prospecting,83752,1076,113,"$14,664.66",469.6,West Midlands,CreativeC,1.2847454389148916,4.15575221238938,0.43643122676579926,5.607030279873914
4486,16/03/23,Facebook,Facebook-Prospecting,Prospecting,38034,1392,14,"$8,507.76",1915.56,South West,CreativeA,3.6598832623442186,136.82571428571427,1.3761206896551723,50.36441079034548
4487,16/03/23,SnapChat,SnapChat-Retargeting,Retargeting,13638,321,23,"$9,575.13",2484.02,Wales,CreativeC,2.353717553893533,108.00086956521739,7.738380062305296,182.13960991347705
4488,16/03/23,Facebook,Facebook-Retargeting,Retargeting,77387,141,33,"$2,393.69",6672.57,London,CreativeC,0.18220114489513742,202.1990909090909,47.3231914893617,86.22339669453525
4489,16/03/23,YouTube,YouTube-Prospecting,Prospecting,82580,83,150,"$4,455.93",6099.12,North West,CreativeC,0.10050859772341972,40.6608,73.4833734939759,73.85710825865827
4490,16/03/23,SnapChat,SnapChat-Prospecting,Prospecting,97139,2834,17,"$3,476.02",827.85,East of England,CreativeC,2.917468781848691,48.69705882352941,0.2921136203246295,8.52232368049908
4491,16/03/23,TikTok,TikTok-Prospecting,Prospecting,14195,2409,47,"$5,030.04",3258.85,London,CreativeC,16.970764353645652,69.33723404255319,1.3527812370278123,229.57731595632265
4492,16/03/23,SnapChat,SnapChat-Prospecting,Prospecting,71625,3180,58,"$5,398.82",3707.34,Scotland,CreativeA,4.439790575916231,63.9196551724138,1.1658301886792453,51.76041884816754
4493,16/03/23,Instagram,Instagram-Retargeting,Retargeting,89323,1418,227,"$1,150.03",3564.65,South East,CreativeA,1.5874970612272314,15.70330396475771,2.51385754583921,39.907414663636466
4494,16/03/23,Instagram,Instagram-Retargeting,Retargeting,92791,2441,157,"$3,157.53",483.6,Yorkshire and the Humber,CreativeC,2.6306430580551994,3.080254777070064,0.1981155264235969,5.2117123427918655
4495,16/03/23,SnapChat,SnapChat-Retargeting,Retargeting,33012,1891,120,"$5,966.07",2782.37,East of England,CreativeC,5.72822004119714,23.186416666666666,1.4713749338974087,84.28359384466253
4496,16/03/23,YouTube,YouTube-Prospecting,Prospecting,51396,1238,110,"$4,488.02",8687.32,West Midlands,CreativeC,2.408747762471788,78.97563636363635,7.017221324717286,169.02716164682076
4497,16/03/23,Instagram,Instagram-Retargeting,Retargeting,80632,1858,53,"$6,187.97",3015.35,Northern Ireland,CreativeC,2.3042960611171743,56.89339622641509,1.6229009687836382,37.39644309951384
4498,16/03/23,Instagram,Instagram-Retargeting,Retargeting,101543,2107,20,"$5,544.20",1975.27,South East,CreativeB,2.074983012122943,98.7635,0.9374798291409587,19.452547196754086
4499,16/03/23,TikTok,TikTok-Prospecting,Prospecting,19656,517,78,"$12,334.22",6733.97,East of England,CreativeB,2.6302401302401304,86.33294871794872,13.025087040618956,342.5910663410663
4500,16/03/23,SnapChat,SnapChat-Prospecting,Prospecting,61842,2908,42,"$9,785.49",3349.74,North East,CreativeA,4.702305876265321,79.75571428571428,1.151905089408528,54.16610070825652
4501,16/03/23,Instagram,Instagram-Prospecting,Prospecting,109160,1437,115,"$15,425.75",4813.33,North East,CreativeC,1.3164162696958592,41.85504347826087,3.3495685455810715,44.094265298644196
4502,16/03/23,YouTube,YouTube-Prospecting,Prospecting,28619,1314,157,"$11,669.63",939.1,East of England,CreativeA,4.591355393270205,5.9815286624203825,0.7146879756468798,32.813864914916664
4503,16/03/23,Facebook,Facebook-Prospecting,Prospecting,79295,257,121,"$3,766.68",259.45,Wales,CreativeB,0.3241061857620279,2.144214876033058,1.009533073929961,3.2719591399205497
4504,16/03/23,SnapChat,SnapChat-Prospecting,Prospecting,71784,2769,120,"$3,976.26",638.73,East Midlands,CreativeA,3.857405549983283,5.32275,0.23067172264355362,8.897943831494485
4505,17/03/23,TikTok,TikTok-Prospecting,Prospecting,78342,1816,80,"$8,714.32",1186.04,West Midlands,CreativeB,2.318041408184626,14.8255,0.6531057268722467,15.139261188123866
4506,17/03/23,SnapChat,SnapChat-Retargeting,Retargeting,96263,2586,97,"$10,020.81",257.18,Northern Ireland,CreativeA,2.6863904096070144,2.651340206185567,0.0994508894044857,2.6716391552309817
4507,17/03/23,TikTok,TikTok-Prospecting,Prospecting,29570,2851,96,"$12,696.79",8529.04,East Midlands,CreativeB,9.641528576259722,88.84416666666668,2.9915959312521925,288.4355765979033
4508,17/03/23,Instagram,Instagram-Retargeting,Retargeting,95221,236,147,"$9,021.05",1206.74,South East,CreativeA,0.24784448808561135,8.209115646258503,5.113305084745763,12.673044811543672
4509,17/03/23,YouTube,YouTube-Prospecting,Prospecting,3488,3810,12,"$9,115.75",3520.9,Wales,CreativeA,109.23165137614679,293.40833333333336,0.9241207349081365,1009.4323394495412
4510,17/03/23,TikTok,TikTok-Retargeting,Retargeting,75989,977,143,"$9,612.77",619.95,Northern Ireland,CreativeB,1.2857124057429363,4.335314685314685,0.6345445240532243,8.158417665714774
4511,17/03/23,TikTok,TikTok-Prospecting,Prospecting,64937,281,42,"$4,057.91",8933.68,Wales,CreativeC,0.43272710473227893,212.70666666666668,31.792455516014236,137.57457227774614
4512,17/03/23,YouTube,YouTube-Retargeting,Retargeting,33791,2707,83,"$8,625.43",5968.73,London,CreativeA,8.011008848509958,71.91240963855421,2.204924270410048,176.63667840549257
4513,17/03/23,Facebook,Facebook-Retargeting,Retargeting,25622,160,23,$969.01,3631.81,Yorkshire and the Humber,CreativeB,0.6244633518070408,157.90478260869565,22.6988125,141.74576535789558
4514,17/03/23,YouTube,YouTube-Prospecting,Prospecting,13591,174,11,"$7,427.72",2878.3,East of England,CreativeB,1.280258994923111,261.6636363636364,16.541954022988506,211.77985431535575
4515,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,6299,59,164,"$13,662.13",3014.95,South East,CreativeA,0.9366566121606604,18.383841463414633,51.10084745762712,478.6394665819971
4516,17/03/23,YouTube,YouTube-Retargeting,Retargeting,5133,3848,70,"$9,464.07",6331.61,South East,CreativeA,74.96590687706994,90.45157142857143,1.6454287941787942,1233.5106175725696
4517,17/03/23,Facebook,Facebook-Prospecting,Prospecting,45345,1377,38,"$10,086.34",2736.73,South East,CreativeA,3.0367184915646708,72.01921052631579,1.987458242556282,60.35351196383284
4518,17/03/23,YouTube,YouTube-Prospecting,Prospecting,67280,3870,42,"$5,747.93",472.73,West Midlands,CreativeC,5.752080856123663,11.255476190476191,0.12215245478036175,7.026307966706303
4519,17/03/23,TikTok,TikTok-Prospecting,Prospecting,57640,253,215,"$9,238.66",2260.14,Northern Ireland,CreativeA,0.4389312977099237,10.512279069767441,8.933359683794466,39.21131158917418
4520,17/03/23,Instagram,Instagram-Prospecting,Prospecting,104516,970,161,"$7,375.25",2228.06,Northern Ireland,CreativeC,0.9280875655402044,13.83888198757764,2.2969690721649485,21.317884343067092
4521,17/03/23,TikTok,TikTok-Prospecting,Prospecting,27732,2188,68,"$9,676.90",8287.05,London,CreativeC,7.889802394345883,121.86838235294117,3.7874999999999996,298.8262656858502
4522,17/03/23,Instagram,Instagram-Prospecting,Prospecting,109326,1310,112,"$11,677.23",2610.03,Scotland,CreativeC,1.198251102208075,23.303839285714286,1.9923893129770993,23.873826903023986
4523,17/03/23,YouTube,YouTube-Retargeting,Retargeting,6940,303,36,"$4,769.79",2071.88,Northern Ireland,CreativeC,4.36599423631124,57.55222222222223,6.837887788778878,298.5417867435159
4524,17/03/23,SnapChat,SnapChat-Retargeting,Retargeting,109288,76,35,"$1,778.31",3478.45,South East,CreativeA,0.06954102920723226,99.38428571428571,45.76907894736842,31.828288558670668
4525,17/03/23,YouTube,YouTube-Prospecting,Prospecting,24196,190,47,"$7,137.45",1681.39,Scotland,CreativeA,0.7852537609522234,35.774255319148935,8.849421052631579,69.49041163828733
4526,17/03/23,Facebook,Facebook-Retargeting,Retargeting,5774,1229,146,"$14,190.47",1032.19,Northern Ireland,CreativeB,21.285071007966746,7.069794520547946,0.8398616761594793,178.7651541392449
4527,17/03/23,YouTube,YouTube-Prospecting,Prospecting,20433,741,32,"$3,328.31",2575.15,London,CreativeA,3.6264865658493615,80.4734375,3.4752361673414307,126.02897274017522
4528,17/03/23,Instagram,Instagram-Retargeting,Retargeting,14321,1225,265,"$2,721.84",754.88,North West,CreativeB,8.553871936317297,2.8486037735849057,0.6162285714285715,52.71140283499756
4529,17/03/23,TikTok,TikTok-Prospecting,Prospecting,49839,257,60,"$3,897.17",3613.1,Wales,CreativeB,0.5156604265735669,60.218333333333334,14.05875486381323,72.49543530167138
4530,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,81844,470,211,"$7,991.15",3408.85,Wales,CreativeB,0.5742632324910806,16.15568720379147,7.252872340425531,41.65057915057915
4531,17/03/23,YouTube,YouTube-Prospecting,Prospecting,86809,3340,74,"$8,829.40",3460.79,Wales,CreativeB,3.847527330115541,46.76743243243243,1.0361646706586827,39.8667188885945
4532,17/03/23,YouTube,YouTube-Retargeting,Retargeting,27198,82,48,"$11,319.31",2325.03,Scotland,CreativeC,0.3014927568203544,48.43812500000001,28.354024390243904,85.48532980366204
4533,17/03/23,TikTok,TikTok-Prospecting,Prospecting,59736,968,42,"$1,373.44",4292.71,South West,CreativeC,1.6204633721708852,102.20738095238096,4.434617768595041,71.86135663586447
4534,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,49893,1542,124,"$1,629.19",7558.82,North West,CreativeA,3.0906139137754796,60.95822580645161,4.901958495460441,151.50061130819952
4535,17/03/23,YouTube,YouTube-Retargeting,Retargeting,48787,2726,208,"$2,769.43",1462.22,North East,CreativeB,5.587554061532785,7.029903846153847,0.536397652237711,29.971508803574725
4536,17/03/23,YouTube,YouTube-Retargeting,Retargeting,27363,18,14,"$6,925.62",2705.86,Wales,CreativeA,0.06578226071702664,193.2757142857143,150.32555555555555,98.88754887987429
4537,17/03/23,Instagram,Instagram-Prospecting,Prospecting,58151,1027,130,"$4,071.12",3690.94,Scotland,CreativeA,1.7660917267114926,28.391846153846153,3.593904576436222,63.471651390345826
4538,17/03/23,Instagram,Instagram-Retargeting,Retargeting,30023,2198,78,"$11,987.18",2750.83,London,CreativeB,7.321053858708323,35.267051282051284,1.2515150136487716,91.62408819904739
4539,17/03/23,Facebook,Facebook-Retargeting,Retargeting,44742,603,59,"$12,844.00",1288.97,North East,CreativeC,1.3477269679495776,21.846949152542372,2.1375953565505803,28.8089490858701
4540,17/03/23,TikTok,TikTok-Prospecting,Prospecting,77648,1068,96,"$5,378.67",3960.43,Northern Ireland,CreativeC,1.3754378734803214,41.25447916666666,3.7082677902621723,51.00491963733773
4541,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,29248,1386,136,"$8,073.30",2331.71,West Midlands,CreativeB,4.738785557986871,17.144926470588235,1.6823304473304475,79.72203227571116
4542,17/03/23,YouTube,YouTube-Prospecting,Prospecting,64672,2775,45,"$2,257.83",2546.0,East Midlands,CreativeB,4.29088322612568,56.577777777777776,0.9174774774774774,39.3678871845621
4543,17/03/23,YouTube,YouTube-Prospecting,Prospecting,42113,1790,136,"$11,679.62",2984.03,Yorkshire and the Humber,CreativeA,4.2504689763256,21.94139705882353,1.6670558659217878,70.85769239902169
4544,17/03/23,Facebook,Facebook-Retargeting,Retargeting,9674,572,216,"$1,013.65",4858.23,East Midlands,CreativeB,5.91275584039694,22.491805555555555,8.49340909090909,502.19454207153194
4545,17/03/23,YouTube,YouTube-Prospecting,Prospecting,72797,3598,23,"$1,709.13",3121.12,East Midlands,CreativeB,4.942511367226672,135.70086956521737,0.8674596998332407,42.87429427036828
4546,17/03/23,TikTok,TikTok-Prospecting,Prospecting,77738,2712,48,$998.02,3203.1,North West,CreativeA,3.4886413337106696,66.73125,1.18108407079646,41.20378707967789
4547,17/03/23,Facebook,Facebook-Prospecting,Prospecting,39152,1557,47,"$12,715.38",3515.96,East of England,CreativeC,3.9768083367388636,74.80765957446809,2.2581631342324986,89.80281977932161
4548,17/03/23,TikTok,TikTok-Retargeting,Retargeting,22313,762,65,"$5,253.72",925.25,South West,CreativeA,3.4150495226997717,14.234615384615385,1.2142388451443569,41.46685788553758
4549,17/03/23,Facebook,Facebook-Prospecting,Prospecting,69749,741,18,"$14,924.08",2921.91,North West,CreativeA,1.0623808226641243,162.32833333333332,3.9431983805668014,41.89178339474401
4550,17/03/23,YouTube,YouTube-Prospecting,Prospecting,53201,2080,80,"$2,519.99",1050.79,Northern Ireland,CreativeA,3.90970094547095,13.134875,0.5051875,19.751320463901052
4551,17/03/23,Facebook,Facebook-Prospecting,Prospecting,17622,75,79,"$1,177.68",2215.14,East Midlands,CreativeA,0.4256043581886279,28.039746835443037,29.5352,125.7030983997276
4552,17/03/23,Instagram,Instagram-Retargeting,Retargeting,101814,1207,69,"$3,322.16",1665.38,London,CreativeC,1.1854951185495117,24.135942028985507,1.37976801988401,16.357082523032197
4553,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,80719,1988,198,"$13,196.05",3237.73,London,CreativeA,2.462865000805263,16.352171717171718,1.6286368209255533,40.11112625280293
4554,17/03/23,YouTube,YouTube-Prospecting,Prospecting,7810,146,102,"$9,300.33",4401.99,Wales,CreativeC,1.8693982074263764,43.15676470588235,30.150616438356163,563.6350832266324
4555,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,17851,43,19,"$10,623.74",3437.88,Northern Ireland,CreativeC,0.24088286370511458,180.94105263157894,79.9506976744186,192.587530110358
4556,17/03/23,YouTube,YouTube-Prospecting,Prospecting,36225,1201,36,"$8,370.24",4165.9,East Midlands,CreativeB,3.3153899240855758,115.71944444444443,3.468692756036636,115.00069013112491
4557,17/03/23,SnapChat,SnapChat-Retargeting,Retargeting,80760,1878,229,"$1,965.48",1311.83,West Midlands,CreativeC,2.325408618127786,5.728515283842794,0.6985250266240681,16.243561168895493
4558,17/03/23,Instagram,Instagram-Retargeting,Retargeting,32624,1934,234,"$4,028.85",2937.38,North East,CreativeC,5.928151054438451,12.552905982905983,1.5188107549120993,90.03739578224621
4559,17/03/23,SnapChat,SnapChat-Prospecting,Prospecting,5765,3315,24,"$13,813.31",551.01,Northern Ireland,CreativeA,57.502168256721596,22.95875,0.16621719457013576,95.57849089332177
4560,17/03/23,Facebook,Facebook-Retargeting,Retargeting,16394,51,40,"$6,575.69",402.06,North West,CreativeC,0.31108942295961933,10.0515,7.883529411764706,24.524826155910702
4561,17/03/23,SnapChat,SnapChat-Retargeting,Retargeting,12902,844,29,"$10,457.66",1525.11,East of England,CreativeC,6.541621454038133,52.589999999999996,1.8070023696682462,118.20725468919547
4562,17/03/23,YouTube,YouTube-Prospecting,Prospecting,13549,507,20,"$11,492.43",4292.38,South East,CreativeA,3.7419735773857847,214.619,8.466232741617358,316.8041921913056
4563,17/03/23,TikTok,TikTok-Prospecting,Prospecting,35112,131,96,"$8,699.04",1889.72,London,CreativeB,0.37309182046024153,19.684583333333332,14.425343511450382,53.81977671451356
4564,17/03/23,SnapChat,SnapChat-Retargeting,Retargeting,27882,1848,179,"$5,470.59",7238.11,London,CreativeB,6.627931999139229,40.436368715083795,3.91672619047619,259.59794849723835
4565,18/03/23,Instagram,Instagram-Prospecting,Prospecting,92250,2140,70,"$8,468.52",5097.43,North West,CreativeC,2.3197831978319785,72.82042857142858,2.3819766355140186,55.25669376693767
4566,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,57826,2104,178,"$3,182.85",3182.9,North East,CreativeB,3.63850171203265,17.881460674157303,1.5127851711026616,55.042714349946394
4567,18/03/23,Instagram,Instagram-Retargeting,Retargeting,3139,1757,171,"$7,849.76",2177.54,Scotland,CreativeB,55.973239885313795,12.734152046783626,1.2393511667615253,693.7050015928639
4568,18/03/23,Instagram,Instagram-Retargeting,Retargeting,90536,572,113,"$5,931.89",570.46,Northern Ireland,CreativeB,0.6317928779711938,5.048318584070797,0.9973076923076923,6.300918971458867
4569,18/03/23,TikTok,TikTok-Retargeting,Retargeting,49351,1324,90,"$9,366.24",7160.97,Yorkshire and the Humber,CreativeB,2.6828230430994306,79.56633333333333,5.408587613293052,145.1028347956475
4570,18/03/23,Facebook,Facebook-Prospecting,Prospecting,21239,1232,229,"$1,100.16",1768.09,Scotland,CreativeB,5.800649748104901,7.720917030567685,1.435137987012987,83.24732802862658
4571,18/03/23,YouTube,YouTube-Prospecting,Prospecting,73361,1694,215,"$6,875.99",2018.39,South East,CreativeA,2.309128828669184,9.38786046511628,1.1914935064935066,27.513120050162893
4572,18/03/23,SnapChat,SnapChat-Prospecting,Prospecting,21153,2433,50,"$12,532.59",4579.57,South West,CreativeC,11.501914622039427,91.5914,1.8822729140978216,216.49742353330495
4573,18/03/23,Instagram,Instagram-Retargeting,Retargeting,61942,1777,10,"$8,361.21",4431.75,Scotland,CreativeB,2.8688127603241744,443.175,2.493950478334271,71.54676955861936
4574,18/03/23,YouTube,YouTube-Prospecting,Prospecting,9882,1535,48,"$4,972.23",7514.14,Northern Ireland,CreativeC,15.533292855697228,156.54458333333335,4.895205211726385,760.3865614248128
4575,18/03/23,Instagram,Instagram-Retargeting,Retargeting,119269,854,55,"$15,321.59",6392.39,London,CreativeC,0.7160284734507709,116.22527272727274,7.485234192037471,53.59640811946105
4576,18/03/23,Facebook,Facebook-Prospecting,Prospecting,66275,846,90,"$5,132.15",7158.56,East Midlands,CreativeA,1.2764994341757827,79.53955555555557,8.461654846335698,108.01297623538288
4577,18/03/23,YouTube,YouTube-Prospecting,Prospecting,45808,2302,121,"$6,608.36",839.75,Northern Ireland,CreativeC,5.025323087670277,6.940082644628099,0.3647914856646394,18.33195075096053
4578,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,100766,1026,44,"$4,231.87",6198.12,South West,CreativeB,1.0182005835301589,140.86636363636364,6.041052631578947,61.51003314610087
4579,18/03/23,Instagram,Instagram-Retargeting,Retargeting,28200,708,8,"$4,511.42",1653.43,North West,CreativeA,2.5106382978723403,206.67875,2.3353531073446328,58.6322695035461
4580,18/03/23,Facebook,Facebook-Prospecting,Prospecting,65928,1524,105,"$8,689.12",180.12,North West,CreativeC,2.31161266836549,1.7154285714285715,0.11818897637795275,2.732071350564252
4581,18/03/23,YouTube,YouTube-Prospecting,Prospecting,10333,115,28,"$2,142.80",1728.77,London,CreativeA,1.112939127068615,61.74178571428571,15.032782608695651,167.30571953933998
4582,18/03/23,Instagram,Instagram-Prospecting,Prospecting,65260,773,132,"$6,114.24",926.02,East Midlands,CreativeA,1.1844927980386146,7.015303030303031,1.1979560155239326,14.189702727551333
4583,18/03/23,Instagram,Instagram-Retargeting,Retargeting,81016,227,48,"$5,024.46",6271.73,Scotland,CreativeB,0.2801915670978572,130.66104166666665,27.628766519823788,77.41347388170237
4584,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,30591,2877,196,"$7,438.89",7478.83,East Midlands,CreativeB,9.404726880455035,38.157295918367346,2.5995238095238093,244.4781144781145
4585,18/03/23,Facebook,Facebook-Retargeting,Retargeting,20894,1245,31,"$9,786.52",992.6,London,CreativeA,5.958648415813152,32.01935483870968,0.7972690763052209,47.506461185029195
4586,18/03/23,TikTok,TikTok-Retargeting,Retargeting,65932,2232,17,"$7,846.07",1764.29,North East,CreativeA,3.385306072923618,103.78176470588235,0.7904525089605735,26.7592367894194
4587,18/03/23,Instagram,Instagram-Prospecting,Prospecting,98647,817,136,"$3,062.78",1602.59,East Midlands,CreativeC,0.8282056220665605,11.78375,1.9615544675642593,16.245704380264986
4588,18/03/23,YouTube,YouTube-Retargeting,Retargeting,14217,3582,81,$617.92,6749.88,Scotland,CreativeB,25.195188858408947,83.33185185185185,1.884388609715243,474.7752690441022
4589,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,47047,92,162,"$8,986.03",2034.85,South East,CreativeB,0.1955491317193445,12.560802469135801,22.117934782608696,43.251429421642186
4590,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,96170,3169,206,"$7,320.77",1850.48,Northern Ireland,CreativeA,3.2952064053239054,8.982912621359223,0.5839318396970653,19.241759384423418
4591,18/03/23,Instagram,Instagram-Prospecting,Prospecting,55526,225,45,"$14,359.18",6830.22,East of England,CreativeC,0.40521557468573277,151.78266666666667,30.356533333333335,123.00940100133272
4592,18/03/23,Instagram,Instagram-Prospecting,Prospecting,118020,1825,66,"$8,073.58",4160.67,East Midlands,CreativeB,1.5463480765971869,63.040454545454544,2.279819178082192,35.25394001016777
4593,18/03/23,Instagram,Instagram-Retargeting,Retargeting,85753,2352,8,"$11,202.98",1729.69,Yorkshire and the Humber,CreativeB,2.7427611861975674,216.21125,0.7354124149659864,20.170606276165266
4594,18/03/23,TikTok,TikTok-Retargeting,Retargeting,75648,2551,74,"$9,924.75",4317.42,West Midlands,CreativeC,3.3721975465313028,58.343513513513514,1.6924421795374363,57.07249365482234
4595,18/03/23,Instagram,Instagram-Prospecting,Prospecting,75269,153,238,"$5,930.02",3031.51,West Midlands,CreativeB,0.20327093491344378,12.737436974789917,19.813790849673204,40.2756779019251
4596,18/03/23,Facebook,Facebook-Prospecting,Prospecting,12974,786,230,"$8,986.48",3880.11,South West,CreativeA,6.058270386927702,16.87004347826087,4.9365267175572525,299.0681362725451
4597,18/03/23,YouTube,YouTube-Retargeting,Retargeting,38633,926,178,"$9,752.12",6316.48,Northern Ireland,CreativeA,2.3969145549141926,35.48584269662921,6.821252699784017,163.4995987886004
4598,18/03/23,Instagram,Instagram-Prospecting,Prospecting,108827,925,57,"$15,395.10",2098.63,West Midlands,CreativeC,0.8499728927563932,36.8180701754386,2.268789189189189,19.28409310189567
4599,18/03/23,TikTok,TikTok-Retargeting,Retargeting,38275,26,137,"$5,637.10",403.67,Northern Ireland,CreativeC,0.06792945787067275,2.9464963503649635,15.525769230769232,10.546570868713259
4600,18/03/23,YouTube,YouTube-Prospecting,Prospecting,53152,2434,47,"$2,499.12",7582.32,North West,CreativeA,4.579319686935581,161.3259574468085,3.1151684470008214,142.653521974714
4601,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,11564,1507,95,"$2,901.34",722.8,London,CreativeC,13.031822898650985,7.608421052631578,0.479628400796284,62.50432376340366
4602,18/03/23,Instagram,Instagram-Retargeting,Retargeting,49721,103,204,"$2,292.32",3457.9,East of England,CreativeA,0.20715593008990163,16.95049019607843,33.571844660194174,69.54606705416224
4603,18/03/23,YouTube,YouTube-Retargeting,Retargeting,89624,536,26,"$8,812.24",3507.96,Northern Ireland,CreativeA,0.5980540926537534,134.92153846153846,6.544701492537314,39.14085512809069
4604,18/03/23,SnapChat,SnapChat-Retargeting,Retargeting,49174,475,19,"$3,261.74",1746.53,London,CreativeA,0.9659576198804247,91.92263157894736,3.6769052631578947,35.51734656525806
4605,18/03/23,TikTok,TikTok-Prospecting,Prospecting,88169,1115,137,"$10,697.28",3789.58,Wales,CreativeC,1.264616815433996,27.66116788321168,3.398726457399103,42.98086629087321
4606,18/03/23,Facebook,Facebook-Prospecting,Prospecting,63482,1662,18,"$7,714.35",1255.95,North East,CreativeB,2.6180649632966824,69.775,0.7556859205776174,19.784348319208593
4607,18/03/23,Instagram,Instagram-Retargeting,Retargeting,88681,119,197,"$10,642.50",4748.61,South West,CreativeB,0.13418883413583518,24.1046192893401,39.90428571428571,53.54709577023263
4608,18/03/23,Facebook,Facebook-Prospecting,Prospecting,49538,1220,207,"$3,074.79",1646.1,Wales,CreativeC,2.46275586418507,7.952173913043477,1.349262295081967,33.22903629536921
4609,18/03/23,TikTok,TikTok-Retargeting,Retargeting,46164,892,90,"$12,605.56",1680.78,London,CreativeC,1.932241573520492,18.675333333333334,1.8842825112107624,36.40889004419027
4610,18/03/23,YouTube,YouTube-Prospecting,Prospecting,87519,1370,26,"$1,322.89",3208.1,North West,CreativeA,1.5653743758498155,123.38846153846154,2.3416788321167883,36.65604040265542
4611,18/03/23,YouTube,YouTube-Retargeting,Retargeting,56272,2042,132,"$11,189.49",3064.12,North West,CreativeA,3.6288029570656812,23.2130303030303,1.5005484818805093,54.45194768268411
4612,18/03/23,TikTok,TikTok-Prospecting,Prospecting,64231,2336,165,"$10,737.05",1809.68,North West,CreativeA,3.6368731609347513,10.967757575757576,0.7746917808219178,28.174557456679796
4613,18/03/23,TikTok,TikTok-Prospecting,Prospecting,8703,2995,165,"$1,262.86",6068.91,East Midlands,CreativeB,34.41342065954269,36.78127272727273,2.026347245409015,697.3354015856601
4614,18/03/23,Instagram,Instagram-Prospecting,Prospecting,34571,757,28,"$7,090.22",2891.22,Yorkshire and the Humber,CreativeC,2.1896965664863615,103.25785714285713,3.8193130779392335,83.63136733099996
4615,18/03/23,SnapChat,SnapChat-Prospecting,Prospecting,20976,3249,194,"$2,433.18",3341.18,Scotland,CreativeB,15.489130434782608,17.22257731958763,1.0283718067097567,159.2858504958047
